 0.20875000000000E+01 0.15807777426494E+00 0.22311355507055E-01
 0.21125000000000E+01 0.15175466329434E+00 0.21862309206917E-01
 0.21375000000000E+01 0.20233955105912E+00 0.25228392006516E-01
 0.21625000000000E+01 0.15807777426494E+00 0.22311355507055E-01
 0.21875000000000E+01 0.17072399620613E+00 0.23182960667247E-01
 0.22125000000000E+01 0.12962377489725E+00 0.20211004914128E-01
 0.22375000000000E+01 0.20233955105912E+00 0.25228392006516E-01
 0.22625000000000E+01 0.15175466329434E+00 0.21862309206917E-01
 0.22875000000000E+01 0.15491621877964E+00 0.22087991403440E-01
 0.23125000000000E+01 0.11065444198546E+00 0.18678125544203E-01
 0.23375000000000E+01 0.10116977552956E+00 0.17861827179619E-01
 0.23625000000000E+01 0.15491621877964E+00 0.22087991403440E-01
 0.23875000000000E+01 0.15175466329434E+00 0.21862309206917E-01
 0.24125000000000E+01 0.91685109073664E-01 0.17005973833973E-01
 0.24375000000000E+01 0.10116977552956E+00 0.17861827179619E-01
 0.24625000000000E+01 0.10433133101486E+00 0.18138052581995E-01
 0.24875000000000E+01 0.16756244072083E+00 0.22968212059249E-01
 0.25125000000000E+01 0.88523553588365E-01 0.16710857085916E-01
 0.25375000000000E+01 0.15175466329434E+00 0.21862309206917E-01
 0.25625000000000E+01 0.10116977552956E+00 0.17861827179619E-01
 0.25875000000000E+01 0.10433133101486E+00 0.18138052581995E-01
 0.26125000000000E+01 0.12013910844135E+00 0.19459847301383E-01
 0.26375000000000E+01 0.11381599747076E+00 0.18942326017419E-01
 0.26625000000000E+01 0.10116977552956E+00 0.17861827179619E-01
 0.26875000000000E+01 0.63231109705975E-01 0.14127726305723E-01
 0.27125000000000E+01 0.10116977552956E+00 0.17861827179619E-01
 0.27375000000000E+01 0.72715776161872E-01 0.15148499471209E-01
 0.27625000000000E+01 0.85361998103067E-01 0.16410385827097E-01
 0.27875000000000E+01 0.11381599747076E+00 0.18942326017419E-01
 0.28125000000000E+01 0.79038887132469E-01 0.15792151839548E-01
 0.28375000000000E+01 0.11065444198546E+00 0.18678125544203E-01
 0.28625000000000E+01 0.82200442617768E-01 0.16104260348947E-01
 0.28875000000000E+01 0.85361998103067E-01 0.16410385827097E-01
 0.29125000000000E+01 0.91685109073664E-01 0.17005973833973E-01
 0.29375000000000E+01 0.69554220676573E-01 0.14816111311624E-01
 0.29625000000000E+01 0.11381599747076E+00 0.18942326017419E-01
 0.29875000000000E+01 0.12013910844135E+00 0.19459847301383E-01
